Date,Open,High,Low,Close,Volume
15-02-2019,171.25,171.699997,169.75,170.419998,24626800
14-02-2019,169.710007,171.259995,169.380005,170.800003,21835700
13-02-2019,171.389999,172.479996,169.919998,170.179993,22490200
12-02-2019,170.100006,171,169.699997,170.889999,22283500
11-02-2019,171.050003,171.210007,169.25,169.429993,20993400
08-02-2019,168.990005,170.660004,168.419998,170.410004,23820000
07-02-2019,172.399994,173.940002,170.339996,170.940002,31741700
06-02-2019,174.649994,175.570007,172.850006,174.240005,28239600
05-02-2019,172.860001,175.080002,172.350006,174.179993,36101600
04-02-2019,167.410004,171.660004,167.279999,171.25,31495500
01-02-2019,166.960007,168.979996,165.929993,166.520004,32668100
31-01-2019,166.110001,169,164.559998,166.440002,40739600
30-01-2019,163.25,166.149994,160.229996,165.25,61109800
29-01-2019,156.25,158.130005,154.110001,154.679993,41587200
28-01-2019,155.789993,156.330002,153.660004,156.300003,26192100
25-01-2019,155.479996,158.130005,154.320007,157.759995,33535500
24-01-2019,154.110001,154.479996,151.740005,152.699997,25441500
23-01-2019,154.149994,155.139999,151.699997,153.919998,23130600
22-01-2019,156.410004,156.729996,152.619995,153.300003,30394000
18-01-2019,157.5,157.880005,155.979996,156.820007,33751000
17-01-2019,154.199997,157.660004,153.259995,155.860001,29821200
16-01-2019,153.080002,155.880005,153,154.940002,30569700
15-01-2019,150.270004,153.389999,150.050003,153.070007,28710900
14-01-2019,150.850006,151.270004,149.220001,150,32439200
11-01-2019,152.880005,153.699997,151.509995,152.289993,27023200
10-01-2019,152.5,153.970001,150.860001,153.800003,35780700
09-01-2019,151.289993,154.529999,149.630005,153.309998,45099100
08-01-2019,149.559998,151.820007,148.520004,150.75,41025300
07-01-2019,148.699997,148.830002,145.899994,147.929993,54777800
04-01-2019,144.529999,148.550003,143.800003,148.259995,58607100
03-01-2019,143.979996,145.720001,142,142.190002,91312200
02-01-2019,154.889999,158.850006,154.229996,157.919998,37039700
31-12-2018,158.529999,159.360001,156.479996,157.740005,35003500
28-12-2018,157.5,158.520004,154.550003,156.229996,42291400
27-12-2018,155.839996,156.770004,150.070007,156.149994,53117100
26-12-2018,148.300003,157.229996,146.720001,157.169998,58582500
24-12-2018,148.149994,151.550003,146.589996,146.830002,37169200
21-12-2018,156.860001,158.160004,149.630005,150.729996,95744600
20-12-2018,160.399994,162.110001,155.300003,156.830002,64773000
19-12-2018,166,167.449997,159.089996,160.889999,49047300
18-12-2018,165.380005,167.529999,164.389999,166.070007,33841500
17-12-2018,165.449997,168.350006,162.729996,163.940002,44287900
14-12-2018,169,169.080002,165.279999,165.479996,40703700
13-12-2018,170.490005,172.570007,169.550003,170.949997,31898600
12-12-2018,170.399994,171.919998,169.020004,169.100006,35627700
11-12-2018,171.660004,171.789993,167,168.630005,47281700
10-12-2018,165,170.089996,163.330002,169.600006,62026000
07-12-2018,173.490005,174.490005,168.300003,168.490005,42281600
06-12-2018,171.759995,174.779999,170.419998,174.720001,43098400
04-12-2018,180.949997,182.389999,176.270004,176.690002,41344300
03-12-2018,184.460007,184.940002,181.210007,184.820007,40802500
30-11-2018,180.289993,180.330002,177.029999,178.580002,39531500
29-11-2018,182.660004,182.800003,177.699997,179.550003,41770000
28-11-2018,176.729996,181.289993,174.929993,180.940002,46062500
27-11-2018,171.509995,174.770004,170.880005,174.240005,41387400
26-11-2018,174.240005,174.949997,170.259995,174.619995,44998500
23-11-2018,174.940002,176.600006,172.100006,172.289993,23624000
21-11-2018,179.729996,180.270004,176.550003,176.779999,31124200
20-11-2018,178.369995,181.470001,175.509995,176.979996,67825200
19-11-2018,190,190.699997,184.990005,185.860001,41925300
16-11-2018,190.5,194.970001,189.460007,193.529999,36928300
15-11-2018,188.389999,191.970001,186.899994,191.410004,46478800
14-11-2018,193.899994,194.479996,185.929993,186.800003,60801000
13-11-2018,191.630005,197.179993,191.449997,192.229996,46882900
12-11-2018,199,199.850006,193.789993,194.169998,51135500
09-11-2018,205.550003,206.009995,202.25,204.470001,34365800
08-11-2018,209.979996,210.119995,206.75,208.490005,25362600
07-11-2018,205.970001,210.059998,204.130005,209.949997,33424400
06-11-2018,201.919998,204.720001,201.690002,203.770004,31882900
05-11-2018,204.300003,204.389999,198.169998,201.589996,66163700
02-11-2018,209.550003,213.649994,205.429993,207.479996,91328700
01-11-2018,219.050003,222.360001,216.809998,222.220001,58323200
31-10-2018,216.880005,220.449997,216.619995,218.860001,38358900
30-10-2018,211.149994,215.179993,209.270004,213.300003,36660000
29-10-2018,219.190002,219.690002,206.089996,212.240005,45935500
26-10-2018,215.899994,220.190002,212.669998,216.300003,47258400
25-10-2018,217.710007,221.380005,216.75,219.800003,29855800
24-10-2018,222.600006,224.229996,214.539993,215.089996,40925500
23-10-2018,215.830002,223.25,214.699997,222.729996,38767800
22-10-2018,219.789993,223.360001,218.940002,220.649994,28792100
19-10-2018,218.059998,221.259995,217.429993,219.309998,33078700
18-10-2018,217.860001,219.740005,213,216.020004,32581300
17-10-2018,222.300003,222.639999,219.339996,221.190002,22885400
16-10-2018,218.929993,222.990005,216.759995,222.149994,29184000
15-10-2018,221.160004,221.830002,217.270004,217.360001,30791000
12-10-2018,220.419998,222.880005,216.839996,222.110001,40337900
11-10-2018,214.520004,219.5,212.320007,214.449997,53124400
10-10-2018,225.460007,226.350006,216.050003,216.360001,41990600
09-10-2018,223.639999,227.270004,222.25,226.869995,26891000
08-10-2018,222.210007,224.800003,220.199997,223.770004,29663900
05-10-2018,227.960007,228.410004,220.580002,224.289993,33580500
04-10-2018,230.779999,232.350006,226.729996,227.990005,32042000
03-10-2018,230.050003,233.470001,229.779999,232.070007,28654800
02-10-2018,227.25,230,226.630005,229.279999,24788200
01-10-2018,227.949997,229.419998,226.350006,227.259995,23600800
28-09-2018,224.789993,225.839996,224.020004,225.740005,22929400
27-09-2018,223.820007,226.440002,223.539993,224.949997,30181200
26-09-2018,221,223.75,219.759995,220.419998,23984700
25-09-2018,219.75,222.820007,219.699997,222.190002,24554400
24-09-2018,216.820007,221.259995,216.630005,220.789993,27693400
21-09-2018,220.779999,221.360001,217.289993,217.660004,96246700
20-09-2018,220.240005,222.279999,219.149994,220.029999,26608800
19-09-2018,218.5,219.619995,215.300003,218.369995,27123800
18-09-2018,217.789993,221.850006,217.119995,218.240005,31571700
17-09-2018,222.149994,222.949997,217.270004,217.880005,37195100
14-09-2018,225.75,226.839996,222.520004,223.839996,31999300
13-09-2018,223.520004,228.350006,222.570007,226.410004,41706400
12-09-2018,224.940002,225,219.839996,221.070007,49278700
11-09-2018,218.009995,224.300003,216.559998,223.850006,35749000
10-09-2018,220.949997,221.850006,216.470001,218.330002,39516500
07-09-2018,221.850006,225.369995,220.710007,221.300003,37619800
06-09-2018,226.229996,227.350006,221.300003,223.100006,34290000
05-09-2018,228.990005,229.669998,225.100006,226.869995,33333000
04-09-2018,228.410004,229.179993,226.630005,228.360001,27390100
31-08-2018,226.509995,228.869995,226,227.630005,43340100
30-08-2018,223.25,228.259995,222.399994,225.029999,48793800
29-08-2018,220.149994,223.490005,219.410004,222.979996,27254800
28-08-2018,219.009995,220.539993,218.919998,219.699997,22776800
27-08-2018,217.149994,218.740005,216.330002,217.940002,20525100
24-08-2018,216.600006,216.899994,215.110001,216.160004,18476400
23-08-2018,214.649994,217.050003,214.600006,215.490005,18883200
22-08-2018,214.100006,216.360001,213.839996,215.050003,19018100
21-08-2018,216.800003,217.190002,214.029999,215.039993,26159800
20-08-2018,218.100006,219.179993,215.110001,215.460007,30287700
17-08-2018,213.440002,217.949997,213.160004,217.580002,35427000
16-08-2018,211.75,213.809998,211.470001,213.320007,28500400
15-08-2018,209.220001,210.740005,208.330002,210.240005,28807600
14-08-2018,210.160004,210.559998,208.259995,209.75,20748000
13-08-2018,207.699997,210.949997,207.699997,208.869995,25869100
10-08-2018,207.360001,209.100006,206.669998,207.529999,24611200
09-08-2018,207.279999,209.779999,207.199997,208.880005,23469200
08-08-2018,206.050003,207.809998,204.520004,207.25,22525500
07-08-2018,209.320007,209.5,206.759995,207.110001,25587400
06-08-2018,208,209.25,207.070007,209.070007,25425400
03-08-2018,207.029999,208.740005,205.479996,207.990005,33447400
02-08-2018,200.580002,208.380005,200.350006,207.389999,62404000
01-08-2018,199.130005,201.759995,197.309998,201.5,67935700
31-07-2018,190.300003,192.139999,189.339996,190.289993,39373000
30-07-2018,191.899994,192.199997,189.070007,189.910004,21029500
27-07-2018,194.990005,195.190002,190.100006,190.979996,24024000
26-07-2018,194.610001,195.960007,193.610001,194.210007,19076000
25-07-2018,193.059998,194.850006,192.429993,194.820007,16709900
24-07-2018,192.449997,193.660004,192.050003,193,18697900
23-07-2018,190.679993,191.960007,189.559998,191.610001,15989400
20-07-2018,191.779999,192.429993,190.169998,191.440002,20676200
19-07-2018,189.690002,192.550003,189.690002,191.880005,20286800
18-07-2018,191.779999,191.800003,189.929993,190.399994,16393400
17-07-2018,189.75,191.869995,189.199997,191.449997,15534500
16-07-2018,191.520004,192.649994,190.419998,190.910004,15043100
13-07-2018,191.080002,191.839996,190.899994,191.330002,12513900
12-07-2018,189.529999,191.410004,189.309998,191.029999,18041100
11-07-2018,188.5,189.779999,187.610001,187.880005,18831500
10-07-2018,190.710007,191.279999,190.179993,190.350006,15939100
09-07-2018,189.5,190.679993,189.300003,190.580002,19756600
06-07-2018,185.419998,188.429993,185.199997,187.970001,17485200
05-07-2018,185.259995,186.410004,184.279999,185.399994,16604200
03-07-2018,187.789993,187.949997,183.539993,183.919998,13954800
02-07-2018,183.820007,187.300003,183.419998,187.179993,17731300
29-06-2018,186.289993,187.190002,182.910004,185.110001,22737700
28-06-2018,184.100006,186.210007,183.800003,185.5,17365200
27-06-2018,185.229996,187.279999,184.029999,184.160004,25285300
26-06-2018,182.990005,186.529999,182.539993,184.429993,24569200
25-06-2018,183.399994,184.919998,180.729996,182.169998,31663100
22-06-2018,186.119995,186.149994,184.699997,184.919998,27200400
21-06-2018,187.25,188.350006,184.940002,185.460007,25711900
20-06-2018,186.350006,187.199997,185.729996,186.5,20628700
19-06-2018,185.139999,186.330002,183.449997,185.690002,33578500
18-06-2018,187.880005,189.220001,187.199997,188.740005,18484900
15-06-2018,190.029999,190.160004,188.259995,188.839996,61719200
14-06-2018,191.550003,191.570007,190.220001,190.800003,21610100
13-06-2018,192.419998,192.880005,190.440002,190.699997,21638400
12-06-2018,191.389999,192.610001,191.149994,192.279999,16911100
11-06-2018,191.350006,191.970001,190.210007,191.229996,18308500
08-06-2018,191.169998,192,189.770004,191.699997,26656800
07-06-2018,194.139999,194.199997,192.339996,193.460007,21347200
06-06-2018,193.630005,194.080002,191.919998,193.979996,20933600
05-06-2018,193.070007,193.940002,192.360001,193.309998,21566000
04-06-2018,191.639999,193.419998,191.350006,191.830002,26266200
01-06-2018,187.990005,190.259995,187.75,190.240005,23442500
31-05-2018,187.220001,188.229996,186.139999,186.869995,27482800
30-05-2018,187.720001,188,186.779999,187.5,18690500
29-05-2018,187.600006,188.75,186.869995,187.899994,22514100
25-05-2018,188.229996,189.649994,187.649994,188.580002,17461000
24-05-2018,188.770004,188.839996,186.210007,188.149994,23234000
23-05-2018,186.350006,188.5,185.759995,188.360001,20058400
22-05-2018,188.380005,188.880005,186.779999,187.160004,15240700
21-05-2018,188,189.270004,186.910004,187.630005,18400800
18-05-2018,187.190002,187.809998,186.130005,186.309998,18297700
17-05-2018,188,188.910004,186.360001,186.990005,17294000
16-05-2018,186.070007,188.460007,186,188.179993,19183100
15-05-2018,186.779999,187.070007,185.100006,186.440002,23695200
14-05-2018,189.009995,189.529999,187.860001,188.149994,20778800
11-05-2018,189.490005,190.059998,187.449997,188.589996,26212200
10-05-2018,187.740005,190.369995,187.649994,190.039993,27989300
09-05-2018,186.550003,187.399994,185.220001,187.360001,23211200
08-05-2018,184.990005,186.220001,183.669998,186.050003,28402800
07-05-2018,185.179993,187.669998,184.75,185.160004,42451400
04-05-2018,178.25,184.25,178.169998,183.830002,56201300
03-05-2018,175.880005,177.5,174.440002,176.889999,34068200
02-05-2018,175.229996,177.75,173.800003,176.570007,66539400
01-05-2018,166.410004,169.199997,165.270004,169.100006,53569400
30-04-2018,162.130005,167.259995,161.839996,165.259995,42427400
27-04-2018,164,164.330002,160.630005,162.320007,35655800
26-04-2018,164.119995,165.729996,163.369995,164.220001,27963000
25-04-2018,162.619995,165.419998,162.410004,163.649994,28382100
24-04-2018,165.669998,166.330002,161.220001,162.940002,33692000
23-04-2018,166.830002,166.919998,164.089996,165.240005,36515500
20-04-2018,170.600006,171.220001,165.429993,165.720001,65491100
19-04-2018,173.759995,175.389999,172.660004,172.800003,34808800
18-04-2018,177.809998,178.820007,176.880005,177.839996,20754500
17-04-2018,176.490005,178.940002,176.410004,178.240005,26509000
16-04-2018,175.029999,176.190002,174.830002,175.820007,21578400
13-04-2018,174.779999,175.839996,173.850006,174.729996,25124300
12-04-2018,173.410004,175,173.039993,174.139999,22889300
11-04-2018,172.229996,173.919998,171.699997,172.440002,22431600
10-04-2018,173,174,171.529999,173.25,28408600
09-04-2018,169.880005,173.089996,169.850006,170.050003,29017700
06-04-2018,170.970001,172.479996,168.199997,168.380005,35005300
05-04-2018,172.580002,174.229996,172.080002,172.800003,26933200
04-04-2018,164.880005,172.009995,164.770004,171.610001,34605500
03-04-2018,167.639999,168.75,164.880005,168.389999,30278000
02-04-2018,166.639999,168.940002,164.470001,166.679993,37586800
29-03-2018,167.809998,171.75,166.899994,167.779999,38398500
28-03-2018,167.25,170.020004,165.190002,166.479996,41668500
27-03-2018,173.679993,175.149994,166.919998,168.339996,40922600
26-03-2018,168.070007,173.100006,166.440002,172.770004,37541200
23-03-2018,168.389999,169.919998,164.940002,164.940002,41028800
22-03-2018,170,172.679993,168.600006,168.850006,41490800
21-03-2018,175.039993,175.089996,171.259995,171.270004,36338100
20-03-2018,175.240005,176.800003,174.940002,175.240005,19649400
19-03-2018,177.320007,177.470001,173.660004,175.300003,33446800
16-03-2018,178.649994,179.119995,177.619995,178.020004,39404700
15-03-2018,178.5,180.240005,178.070007,178.649994,22743800
14-03-2018,180.320007,180.520004,177.809998,178.440002,29368400
13-03-2018,182.589996,183.5,179.240005,179.970001,31693500
12-03-2018,180.289993,182.389999,180.210007,181.720001,32207100
09-03-2018,177.960007,180,177.389999,179.979996,32185200
08-03-2018,175.479996,177.119995,175.070007,176.940002,23774100
07-03-2018,174.940002,175.850006,174.270004,175.029999,31703500
06-03-2018,177.910004,178.25,176.130005,176.669998,23788500
05-03-2018,175.210007,177.740005,174.520004,176.820007,28401400
02-03-2018,172.800003,176.300003,172.449997,176.210007,38454000
01-03-2018,178.539993,179.779999,172.660004,175,48802000
28-02-2018,179.259995,180.619995,178.050003,178.119995,37782100
27-02-2018,179.100006,180.479996,178.160004,178.389999,38928100
26-02-2018,176.350006,179.389999,176.210007,178.970001,38162200
23-02-2018,173.669998,175.649994,173.539993,175.5,33812400
22-02-2018,171.800003,173.949997,171.710007,172.5,30991900
21-02-2018,172.830002,174.119995,171.009995,171.070007,37471600
20-02-2018,172.050003,174.259995,171.419998,171.850006,33930500
16-02-2018,172.360001,174.820007,171.770004,172.429993,40176100
15-02-2018,169.789993,173.089996,169,172.990005,51147200
14-02-2018,163.039993,167.539993,162.880005,167.369995,40644900
13-02-2018,161.949997,164.75,161.649994,164.339996,32549200
12-02-2018,158.5,163.889999,157.509995,162.710007,60819500
09-02-2018,157.070007,157.889999,150.240005,156.410004,70672600
08-02-2018,160.289993,161,155.029999,155.149994,54390500
07-02-2018,163.089996,163.399994,159.070007,159.539993,51608600
06-02-2018,154.830002,163.720001,154,163.029999,68243800
05-02-2018,159.100006,163.880005,156,156.490005,72738500
02-02-2018,166,166.800003,160.100006,160.5,86593800
01-02-2018,167.169998,168.619995,166.759995,167.779999,47230800
31-01-2018,166.869995,168.440002,166.5,167.429993,32478900
30-01-2018,165.529999,167.369995,164.699997,166.970001,46048200
29-01-2018,170.160004,170.160004,167.070007,167.960007,50640400
26-01-2018,172,172,170.059998,171.509995,39143000
25-01-2018,174.509995,174.949997,170.529999,171.110001,41529000
24-01-2018,177.25,177.300003,173.199997,174.220001,51105100
23-01-2018,177.300003,179.440002,176.820007,177.039993,32689100
22-01-2018,177.300003,177.779999,176.600006,177,27108600
19-01-2018,178.610001,179.580002,177.410004,178.460007,32425100
18-01-2018,179.369995,180.100006,178.25,179.259995,31193400
17-01-2018,176.149994,179.25,175.070007,179.100006,34386800
16-01-2018,177.899994,179.389999,176.139999,176.190002,29565900
12-01-2018,176.179993,177.360001,175.649994,177.089996,25226000
11-01-2018,174.589996,175.490005,174.490005,175.279999,18667700
10-01-2018,173.160004,174.300003,173,174.289993,23959900
09-01-2018,174.550003,175.059998,173.410004,174.330002,21584000
08-01-2018,174.350006,175.610001,173.929993,174.350006,20567800
05-01-2018,173.440002,175.369995,173.050003,175,23660000
04-01-2018,172.539993,173.470001,172.080002,173.029999,22434600
03-01-2018,172.529999,174.550003,171.960007,172.229996,29517900
02-01-2018,170.160004,172.300003,169.259995,172.259995,25555900
29-12-2017,170.520004,170.589996,169.220001,169.229996,25884400
28-12-2017,171,171.850006,170.479996,171.080002,16480200
27-12-2017,170.100006,170.779999,169.710007,170.600006,21498200
26-12-2017,170.800003,171.470001,169.679993,170.570007,33185500
22-12-2017,174.679993,175.419998,174.5,175.009995,16114600
21-12-2017,174.169998,176.020004,174.100006,175.009995,20949900
20-12-2017,174.869995,175.419998,173.25,174.350006,23475600
19-12-2017,175.029999,175.389999,174.089996,174.539993,27436400
18-12-2017,174.880005,177.199997,174.860001,176.419998,29421100
15-12-2017,173.630005,174.169998,172.460007,173.970001,40169300
14-12-2017,172.399994,173.130005,171.649994,172.220001,20476500
13-12-2017,172.5,173.539993,172,172.270004,23818400
12-12-2017,172.149994,172.389999,171.460007,171.699997,19409200
11-12-2017,169.199997,172.889999,168.789993,172.669998,35273800
08-12-2017,170.490005,171,168.820007,169.369995,23355200
07-12-2017,169.029999,170.440002,168.910004,169.320007,25673300
06-12-2017,167.5,170.199997,166.460007,169.009995,28560000
05-12-2017,169.059998,171.520004,168.399994,169.639999,27350200
04-12-2017,172.479996,172.619995,169.630005,169.800003,32542400
01-12-2017,169.949997,171.669998,168.5,171.050003,39759300
30-11-2017,170.429993,172.139999,168.440002,171.850006,41527200
29-11-2017,172.630005,172.919998,167.160004,169.479996,41666400
28-11-2017,174.300003,174.869995,171.860001,173.070007,26428800
27-11-2017,175.050003,175.080002,173.339996,174.089996,20716800
24-11-2017,175.100006,175.5,174.649994,174.970001,14026700
22-11-2017,173.360001,175,173.050003,174.960007,25588900
21-11-2017,170.779999,173.699997,170.779999,173.139999,25131300
20-11-2017,170.289993,170.559998,169.559998,169.979996,16262400
17-11-2017,171.039993,171.389999,169.639999,170.149994,21899500
16-11-2017,171.179993,171.869995,170.300003,171.100006,23637500
15-11-2017,169.970001,170.320007,168.380005,169.080002,29158100
14-11-2017,173.039993,173.479996,171.179993,171.339996,24782500
13-11-2017,173.5,174.5,173.399994,173.970001,16982100
10-11-2017,175.110001,175.380005,174.270004,174.669998,25145500
09-11-2017,175.110001,176.100006,173.139999,175.880005,29482600
08-11-2017,174.660004,176.240005,174.330002,176.240005,24409500
07-11-2017,173.910004,175.25,173.600006,174.809998,24361500
06-11-2017,172.369995,174.990005,171.720001,174.25,35026300
03-11-2017,174,174.259995,171.119995,172.5,59398600
02-11-2017,166.600006,168.5,165.279999,168.110001,41393400
01-11-2017,169.869995,169.940002,165.610001,166.889999,33637800
31-10-2017,167.899994,169.649994,166.940002,169.039993,36046800
30-10-2017,163.889999,168.070007,163.720001,166.720001,44700800
27-10-2017,159.289993,163.600006,158.699997,163.050003,44454200
26-10-2017,157.229996,157.830002,156.779999,157.410004,17000500
25-10-2017,156.910004,157.550003,155.270004,156.410004,21207100
24-10-2017,156.289993,157.419998,156.199997,157.100006,17757200
23-10-2017,156.889999,157.690002,155.5,156.169998,21984300
20-10-2017,156.610001,157.75,155.960007,156.25,23974100
19-10-2017,156.75,157.080002,155.020004,155.979996,42584200
18-10-2017,160.419998,160.710007,159.600006,159.759995,16374200
17-10-2017,159.779999,160.869995,159.229996,160.470001,18997300
16-10-2017,157.899994,160,157.649994,159.880005,24121500
13-10-2017,156.729996,157.279999,156.410004,156.990005,16394200
12-10-2017,156.350006,157.369995,155.729996,156,16125100
11-10-2017,155.970001,156.979996,155.75,156.550003,16905600
10-10-2017,156.059998,158,155.100006,155.899994,15617000
09-10-2017,155.809998,156.729996,155.490005,155.839996,16262900
06-10-2017,154.970001,155.490005,154.559998,155.300003,17407600
05-10-2017,154.179993,155.440002,154.050003,155.389999,21283800
04-10-2017,153.630005,153.860001,152.460007,153.479996,20163800
03-10-2017,154.009995,155.089996,153.910004,154.479996,16230300
02-10-2017,154.259995,154.449997,152.720001,153.809998,18698800
29-09-2017,153.210007,154.130005,152,154.119995,26299800
28-09-2017,153.889999,154.279999,152.699997,153.279999,22005500
27-09-2017,153.800003,154.720001,153.539993,154.229996,25504200
26-09-2017,151.779999,153.919998,151.690002,153.139999,36660000
25-09-2017,149.990005,151.830002,149.160004,150.550003,44387300
22-09-2017,151.539993,152.270004,150.559998,151.889999,46645400
21-09-2017,155.800003,155.800003,152.75,153.389999,37511700
20-09-2017,157.899994,158.259995,153.830002,156.070007,52951400
19-09-2017,159.509995,159.770004,158.440002,158.729996,20810600
18-09-2017,160.110001,160.5,158,158.669998,28269400
15-09-2017,158.470001,160.970001,158,159.880005,49114600
14-09-2017,158.990005,159.399994,158.089996,158.279999,23760700
13-09-2017,159.869995,159.960007,157.910004,159.649994,44907400
12-09-2017,162.610001,163.960007,158.770004,160.860001,71714000
11-09-2017,160.5,162.050003,159.889999,161.5,31580800
08-09-2017,160.860001,161.149994,158.529999,158.630005,28611500
07-09-2017,162.089996,162.240005,160.360001,161.259995,21928500
06-09-2017,162.710007,162.990005,160.520004,161.910004,21651700
05-09-2017,163.75,164.25,160.559998,162.080002,29468500
01-09-2017,164.800003,164.940002,163.630005,164.050003,16591100
31-08-2017,163.639999,164.520004,163.479996,164,26785100
30-08-2017,163.800003,163.889999,162.610001,163.350006,27269600
29-08-2017,160.100006,163.119995,160,162.910004,29516900
28-08-2017,160.139999,162,159.929993,161.470001,25966000
25-08-2017,159.649994,160.559998,159.270004,159.860001,25480100
24-08-2017,160.429993,160.740005,158.550003,159.270004,19818900
23-08-2017,159.070007,160.470001,158.880005,159.979996,19399100
22-08-2017,158.229996,160,158.020004,159.779999,21604600
21-08-2017,157.5,157.889999,155.110001,157.210007,26368500
18-08-2017,157.860001,159.5,156.720001,157.5,27428100
17-08-2017,160.520004,160.710007,157.839996,157.860001,27940600
16-08-2017,161.940002,162.509995,160.149994,160.949997,27671600
15-08-2017,160.660004,162.199997,160.139999,161.600006,29465500
14-08-2017,159.320007,160.210007,158.75,159.850006,22122700
11-08-2017,156.600006,158.570007,156.070007,157.479996,26257100
10-08-2017,159.899994,160,154.630005,155.320007,40804300
09-08-2017,159.259995,161.270004,159.110001,161.059998,26131500
08-08-2017,158.600006,161.830002,158.270004,160.080002,36205900
07-08-2017,157.059998,158.919998,156.669998,158.809998,21870300
04-08-2017,156.070007,157.399994,155.690002,156.389999,20559900
03-08-2017,157.050003,157.210007,155.020004,155.570007,27097300
02-08-2017,159.279999,159.75,156.160004,157.139999,69936800
01-08-2017,149.100006,150.220001,148.410004,150.050003,35368600
31-07-2017,149.899994,150.330002,148.130005,148.729996,19845900
28-07-2017,149.889999,150.229996,149.190002,149.5,17213700
27-07-2017,153.75,153.990005,147.300003,150.559998,32476300
26-07-2017,153.350006,153.929993,153.059998,153.460007,15781000
25-07-2017,151.800003,153.839996,151.800003,152.740005,18853900
24-07-2017,150.580002,152.440002,149.899994,152.089996,21493200
21-07-2017,149.990005,150.440002,148.880005,150.270004,26252600
20-07-2017,151.5,151.740005,150.190002,150.339996,17243700
19-07-2017,150.479996,151.419998,149.949997,151.020004,20923000
18-07-2017,149.199997,150.130005,148.669998,150.080002,17868800
17-07-2017,148.820007,150.899994,148.570007,149.559998,23793500
14-07-2017,147.970001,149.330002,147.330002,149.039993,20132100
13-07-2017,145.5,148.490005,145.440002,147.770004,25199400
12-07-2017,145.869995,146.179993,144.820007,145.740005,24884500
11-07-2017,144.729996,145.850006,144.380005,145.529999,19781800
10-07-2017,144.110001,145.949997,143.369995,145.059998,21090600
07-07-2017,142.899994,144.75,142.899994,144.179993,19201700
06-07-2017,143.020004,143.5,142.410004,142.729996,24128800
05-07-2017,143.690002,144.789993,142.720001,144.089996,21569600
03-07-2017,144.880005,145.300003,143.100006,143.5,14277800
30-06-2017,144.449997,144.960007,143.779999,144.020004,23024100
29-06-2017,144.710007,145.130005,142.279999,143.679993,31499400
28-06-2017,144.490005,146.110001,143.160004,145.830002,22082400
27-06-2017,145.009995,146.160004,143.619995,143.729996,24761900
26-06-2017,147.169998,148.279999,145.380005,145.820007,25692400
23-06-2017,145.130005,147.160004,145.110001,146.279999,35439400
22-06-2017,145.770004,146.699997,145.119995,145.630005,19106300
21-06-2017,145.520004,146.070007,144.610001,145.869995,21265800
20-06-2017,146.869995,146.869995,144.940002,145.009995,24900100
19-06-2017,143.660004,146.740005,143.660004,146.339996,32541400
16-06-2017,143.779999,144.5,142.199997,142.270004,50361100
15-06-2017,143.320007,144.479996,142.210007,144.289993,32165400
14-06-2017,147.5,147.5,143.839996,145.160004,31531200
13-06-2017,147.160004,147.449997,145.149994,146.589996,34165400
12-06-2017,145.740005,146.089996,142.509995,145.419998,72307300
09-06-2017,155.190002,155.190002,146.020004,148.979996,64882700
